node,nodeID,root node,root node ID,biodomain,Source
GOBP_SMOOTHENED_SIGNALING_PATHWAY_INVOLVED_IN_DORSAL_VENTRAL_NEURAL_TUBE_PATTERNING,GO:0060831,biological_process,GO:0008150,"Neurodevelopment and Neuronal Differentiation, Signal Transduction, System and Developmental Process, Cell Adhesion and Interaction, Response to Stimulus",D154
GOBP_HEART_FORMATION,GO:0060914,biological_process,GO:0008150,"System and Developmental Process, Cell Adhesion and Interaction, Signal Transduction, Structural Stabilization, Response to Stimulus",D154
GOBP_REGULATION_OF_WOUND_HEALING,GO:0061041,biological_process,GO:0008150,"Immune System and Inflammation, Response to Stimulus, Cell Adhesion and Interaction, System and Developmental Process, Signal Transduction",D154
GOBP_NEGATIVE_REGULATION_OF_WOUND_HEALING,GO:0061045,biological_process,GO:0008150,"Response to Stimulus, Immune System and Inflammation, Signal Transduction, System and Developmental Process, Cell Adhesion and Interaction",D154
GOBP_REGULATION_OF_HISTONE_H3_K27_METHYLATION,,,,"Epigenetic Regulation, Transcription and Translation Machinery, Protein Metabolism and Trafficking, Signal Transduction, Response to Stimulus",D154
GOBP_REGULATION_OF_CHONDROCYTE_DEVELOPMENT,GO:0061181,biological_process,GO:0008150,"System and Developmental Process, Neurodevelopment and Neuronal Differentiation, Cell Cycle, Signal Transduction, Structural Stabilization",D154
GOBP_BMP_SIGNALING_PATHWAY_INVOLVED_IN_HEART_DEVELOPMENT,,,,"Signal Transduction, System and Developmental Process, Neurodevelopment and Neuronal Differentiation, Response to Stimulus, Transcription and Translation Machinery",D154
GOBP_CANONICAL_WNT_SIGNALING_PATHWAY_INVOLVED_IN_CARDIAC_MUSCLE_CELL_FATE_COMMITMENT,,,,"Signal Transduction, System and Developmental Process, Transcription and Translation Machinery, Cell Cycle, Epigenetic Regulation",D154
GOBP_BEHAVIORAL_RESPONSE_TO_CHEMICAL_PAIN,,,,"Response to Stimulus, Neurotransmission and Synaptic Regulation, Immune System and Inflammation, Signal Transduction, System and Developmental Process",D154
GOBP_ESTABLISHMENT_OF_SKIN_BARRIER,GO:0061436,biological_process,GO:0008150,"Cell Adhesion and Interaction, System and Developmental Process, Immune System and Inflammation, Structural Stabilization, Response to Stimulus",D154
GOBP_PHARYNGEAL_ARCH_ARTERY_MORPHOGENESIS,GO:0061626,biological_process,GO:0008150,"System and Developmental Process, Structural Stabilization, Molecular Transport and Homeostasis, Signal Transduction, Cell Adhesion and Interaction",D154
GOBP_HISTONE_H3_K9_MODIFICATION,,,,"Epigenetic Regulation, Transcription and Translation Machinery, Signal Transduction, Response to Stimulus, DNA Repair",D154
GOBP_LEUKOTRIENE_SIGNALING_PATHWAY,GO:0061737,biological_process,GO:0008150,"Signal Transduction, Immune System and Inflammation, Response to Stimulus, Molecular Transport and Homeostasis, Lipid Metabolism",D154
GOBP_LEUKOCYTE_ADHESION_TO_ARTERIAL_ENDOTHELIAL_CELL,GO:0061757,biological_process,GO:0008150,"Cell Adhesion and Interaction, Immune System and Inflammation, Signal Transduction, Response to Stimulus, System and Developmental Process",D154
GOBP_REGULATION_OF_PROGRAMMED_NECROTIC_CELL_DEATH,GO:0062098,biological_process,GO:0008150,"Apoptosis, Cell Cycle, Signal Transduction, Response to Stimulus, System and Developmental Process",D154
GOBP_NEGATIVE_REGULATION_OF_INTERLEUKIN_6_MEDIATED_SIGNALING_PATHWAY,GO:0070104,biological_process,GO:0008150,"Signal Transduction, Immune System and Inflammation, Response to Stimulus, System and Developmental Process, Molecular Transport and Homeostasis",D154
GOBP_INTERLEUKIN_27_MEDIATED_SIGNALING_PATHWAY,GO:0070106,biological_process,GO:0008150,"Immune System and Inflammation, Signal Transduction, Response to Stimulus, Transcription and Translation Machinery, System and Developmental Process",D154
GOBP_SYNAPTONEMAL_COMPLEX_ORGANIZATION,GO:0070193,biological_process,GO:0008150,"Cell Cycle, DNA Repair, Structural Stabilization, System and Developmental Process, Epigenetic Regulation",D154
GOBP_EXTRACELLULAR_MATRIX_CONSTITUENT_SECRETION,GO:0070278,biological_process,GO:0008150,"Molecular Transport and Homeostasis, Cell Adhesion and Interaction, System and Developmental Process, Structural Stabilization, Response to Stimulus",D154
GOBP_ERK1_AND_ERK2_CASCADE,GO:0070371,biological_process,GO:0008150,"Signal Transduction, Cell Cycle, Neurodevelopment and Neuronal Differentiation, System and Developmental Process, Response to Stimulus",D154
GOBP_POSITIVE_REGULATION_OF_ERK1_AND_ERK2_CASCADE,GO:0070374,biological_process,GO:0008150,"Signal Transduction, Response to Stimulus, System and Developmental Process, Cell Cycle, Molecular Transport and Homeostasis",D154
GOBP_NUCLEOTIDE_BINDING_OLIGOMERIZATION_DOMAIN_CONTAINING_1_SIGNALING_PATHWAY,GO:0070427,biological_process,GO:0008150,"Immune System and Inflammation, Signal Transduction, Response to Stimulus, Intracellular Trafficking and Organelle Dynamics, Epigenetic Regulation",D154
GOBP_CADMIUM_ION_TRANSMEMBRANE_TRANSPORT,GO:0070574,biological_process,GO:0008150,"Molecular Transport and Homeostasis, Response to Stimulus, Signal Transduction, Intracellular Trafficking and Organelle Dynamics, System and Developmental Process",D154
GOBP_CELL_CELL_ADHESION_INVOLVED_IN_GASTRULATION,GO:0070586,biological_process,GO:0008150,"Cell Adhesion and Interaction, System and Developmental Process, Structural Stabilization, Response to Stimulus, Signal Transduction",D154
GOBP_MAST_CELL_PROLIFERATION,GO:0070662,biological_process,GO:0008150,"Immune System and Inflammation, Cell Cycle, Signal Transduction, System and Developmental Process, Response to Stimulus",D154
GOBP_HISTONE_H3_K27_METHYLATION,,,,"Epigenetic Regulation, Transcription and Translation Machinery, System and Developmental Process, Protein Metabolism and Trafficking, Response to Stimulus",D154
GOBP_HETEROCHROMATIN_ORGANIZATION,GO:0070828,biological_process,GO:0008150,"Epigenetic Regulation, Structural Stabilization, Transcription and Translation Machinery, DNA Repair, System and Developmental Process",D154
GOBP_HISTONE_H3_DEACETYLATION,,,,"Epigenetic Regulation, Transcription and Translation Machinery, System and Developmental Process, Response to Stimulus, Protein Metabolism and Trafficking",D154
GOBP_CHOLINE_TRANSPORT,GO:0015871,biological_process,GO:0008150,"Molecular Transport and Homeostasis, Neurotransmission and Synaptic Regulation, Lipid Metabolism, Intracellular Trafficking and Organelle Dynamics, Response to Stimulus",D154
GOBP_CALCIUM_INDEPENDENT_CELL_CELL_ADHESION_VIA_PLASMA_MEMBRANE_CELL_ADHESION_MOLECULES,GO:0016338,biological_process,GO:0008150,"Cell Adhesion and Interaction, System and Developmental Process, Response to Stimulus, Structural Stabilization, Molecular Transport and Homeostasis",D154
GOBP_HISTONE_MODIFICATION,,,,"Epigenetic Regulation, Transcription and Translation Machinery, Signal Transduction, Cell Cycle, Response to Stimulus",D154
GOBP_HISTONE_METHYLATION,,,,"Epigenetic Regulation, Transcription and Translation Machinery, Signal Transduction, System and Developmental Process, Response to Stimulus",D154
GOBP_HISTONE_DEACETYLATION,,,,"Epigenetic Regulation, Transcription and Translation Machinery, Response to Stimulus, Signal Transduction, Protein Metabolism and Trafficking",D154
GOBP_HISTONE_DEUBIQUITINATION,,,,"Epigenetic Regulation, Protein Metabolism and Trafficking, Transcription and Translation Machinery, Signal Transduction, Response to Stimulus",D154
GOBP_PROTEIN_IMPORT,GO:0017038,biological_process,GO:0008150,"Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking, Mitochondrial Function and Metabolism, Molecular Transport and Homeostasis, Response to Stimulus",D154
GOBP_PLASMA_MEMBRANE_PHOSPHOLIPID_SCRAMBLING,GO:0017121,biological_process,GO:0008150,"Lipid Metabolism, Molecular Transport and Homeostasis, Intracellular Trafficking and Organelle Dynamics, Response to Stimulus, Signal Transduction",D154
GOBP_PEPTIDYL_LYSINE_METHYLATION,GO:0018022,biological_process,GO:0008150,"Epigenetic Regulation, Protein Metabolism and Trafficking, Transcription and Translation Machinery, Signal Transduction, Response to Stimulus",D154
GOBP_PEPTIDYL_LYSINE_TRIMETHYLATION,GO:0018023,biological_process,GO:0008150,"Epigenetic Regulation, Protein Metabolism and Trafficking, Response to Stimulus, Signal Transduction, Transcription and Translation Machinery",D154
GOBP_PEPTIDE_CROSS_LINKING,GO:0018149,biological_process,GO:0008150,"Protein Metabolism and Trafficking, Structural Stabilization, Response to Stimulus, Intracellular Trafficking and Organelle Dynamics, System and Developmental Process",D154
GOBP_PEPTIDYL_LYSINE_MODIFICATION,GO:0018205,,,"Protein Metabolism and Trafficking, Epigenetic Regulation, Signal Transduction, Structural Stabilization, Response to Stimulus",D154
GOBP_PEPTIDYL_TYROSINE_MODIFICATION,GO:0018212,,,"Protein Metabolism and Trafficking, Signal Transduction, Epigenetic Regulation, Response to Stimulus, Structural Stabilization",D154
GOBP_PEPTIDYL_LYSINE_ACETYLATION,GO:0018394,biological_process,GO:0008150,"Epigenetic Regulation, Protein Metabolism and Trafficking, Transcription and Translation Machinery, Signal Transduction, Response to Stimulus",D154
GOBP_ETHER_METABOLIC_PROCESS,GO:0018904,,,"Lipid Metabolism, Molecular Transport and Homeostasis, System and Developmental Process, Protein Metabolism and Trafficking, Response to Stimulus",D154
GOBP_PHENOL_CONTAINING_COMPOUND_METABOLIC_PROCESS,GO:0018958,biological_process,GO:0008150,"Lipid Metabolism, Response to Stimulus, Molecular Transport and Homeostasis, Protein Metabolism and Trafficking, System and Developmental Process",D154
GOBP_VIRAL_TRANSCRIPTION,GO:0019083,biological_process,GO:0008150,"Transcription and Translation Machinery, Response to Stimulus, Immune System and Inflammation, System and Developmental Process, Molecular Transport and Homeostasis",D154
GOBP_FUCOSE_CATABOLIC_PROCESS,GO:0019317,,,"Molecular Transport and Homeostasis, Intracellular Trafficking and Organelle Dynamics, Mitochondrial Function and Metabolism, Response to Stimulus, System and Developmental Process",D154
GOBP_PEPTIDE_CROSS_LINKING_VIA_CHONDROITIN_4_SULFATE_GLYCOSAMINOGLYCAN,,,,"Structural Stabilization, Protein Metabolism and Trafficking, Cell Adhesion and Interaction, System and Developmental Process, Lipid Metabolism",D154
GOBP_FOREBRAIN_NEURON_DEVELOPMENT,GO:0021884,biological_process,GO:0008150,"Neurodevelopment and Neuronal Differentiation, System and Developmental Process, Neurotransmission and Synaptic Regulation, Cell Adhesion and Interaction, Epigenetic Regulation",D154
GOBP_HEPARAN_SULFATE_PROTEOGLYCAN_METABOLIC_PROCESS,GO:0030201,biological_process,GO:0008150,"Cell Adhesion and Interaction, Protein Metabolism and Trafficking, System and Developmental Process, Molecular Transport and Homeostasis, Lipid Metabolism",D154
GOBP_FATTY_ACID_ELONGATION,GO:0030497,biological_process,GO:0008150,"Lipid Metabolism, Mitochondrial Function and Metabolism, Molecular Transport and Homeostasis, System and Developmental Process, Response to Stimulus",D154
GOBP_POSITIVE_REGULATION_OF_BONE_MINERALIZATION,GO:0030501,biological_process,GO:0008150,"System and Developmental Process, Structural Stabilization, Response to Stimulus, Signal Transduction, Cell Adhesion and Interaction",D154
GOBP_COLLAGEN_CATABOLIC_PROCESS,GO:0030574,biological_process,GO:0008150,"Structural Stabilization, Cell Adhesion and Interaction, Protein Metabolism and Trafficking, Response to Stimulus, System and Developmental Process",D154
GOBP_UBIQUITIN_DEPENDENT_SMAD_PROTEIN_CATABOLIC_PROCESS,,,,"Protein Metabolism and Trafficking, Signal Transduction, System and Developmental Process, Response to Stimulus, Epigenetic Regulation",D154
GOBP_NEUTROPHIL_CHEMOTAXIS,GO:0030593,biological_process,GO:0008150,"Immune System and Inflammation, Response to Stimulus, Cell Adhesion and Interaction, Signal Transduction, Molecular Transport and Homeostasis",D154
GOBP_POSITIVE_REGULATION_OF_ACTIN_FILAMENT_POLYMERIZATION,GO:0030838,biological_process,GO:0008150,"Structural Stabilization, Cell Adhesion and Interaction, Signal Transduction, System and Developmental Process, Intracellular Trafficking and Organelle Dynamics",D154
GOBP_PARANODAL_JUNCTION_ASSEMBLY,GO:0030913,biological_process,GO:0008150,"Gliogenesis and Glial Differentiation, Cell Adhesion and Interaction, Neurodevelopment and Neuronal Differentiation, Structural Stabilization, System and Developmental Process",D154
GOBP_EXOCRINE_PANCREAS_DEVELOPMENT,GO:0031017,biological_process,GO:0008150,"System and Developmental Process, Neurodevelopment and Neuronal Differentiation, Cell Adhesion and Interaction, Signal Transduction, Molecular Transport and Homeostasis",D154
GOBP_RNA_MEDIATED_HETEROCHROMATIN_FORMATION,,,,"Epigenetic Regulation, RNA Metabolism, Transcription and Translation Machinery, Structural Stabilization, System and Developmental Process",D154
GOBP_REGULATION_OF_HISTONE_METHYLATION,,,,"Epigenetic Regulation, Transcription and Translation Machinery, Signal Transduction, System and Developmental Process, Protein Metabolism and Trafficking",D154
GOBP_REGULATION_OF_HISTONE_DEACETYLATION,,,,"Epigenetic Regulation, Signal Transduction, Transcription and Translation Machinery, Response to Stimulus, System and Developmental Process",D154
GOBP_POST_EMBRYONIC_CAMERA_TYPE_EYE_DEVELOPMENT,GO:0031077,biological_process,GO:0008150,"System and Developmental Process, Neurodevelopment and Neuronal Differentiation, Structural Stabilization, Response to Stimulus, Cell Adhesion and Interaction",D154
GOBP_TRNA_PSEUDOURIDINE_SYNTHESIS,GO:0031119,biological_process,GO:0008150,"RNA Metabolism, Protein Metabolism and Trafficking, Transcription and Translation Machinery, Molecular Transport and Homeostasis, Response to Stimulus",D154
GOBP_POST_TRANSLATIONAL_PROTEIN_TARGETING_TO_MEMBRANE_TRANSLOCATION,GO:0031204,biological_process,GO:0008150,"Intracellular Trafficking and Organelle Dynamics, Protein Metabolism and Trafficking, Molecular Transport and Homeostasis, System and Developmental Process, Signal Transduction",D154
GOBP_POSITIVE_REGULATION_OF_CELL_KILLING,GO:0031343,biological_process,GO:0008150,"Apoptosis, Immune System and Inflammation, Autophagy, Response to Stimulus, Signal Transduction",D154
GOBP_REGULATION_OF_HETEROCHROMATIN_FORMATION,GO:0031445,biological_process,GO:0008150,"Epigenetic Regulation, Transcription and Translation Machinery, DNA Repair, Cell Cycle, Signal Transduction",D154
GOBP_POSITIVE_REGULATION_OF_FEVER_GENERATION,GO:0031622,biological_process,GO:0008150,"Immune System and Inflammation, Response to Stimulus, Signal Transduction, System and Developmental Process, Molecular Transport and Homeostasis",D154
GOBP_NEGATIVE_REGULATION_OF_MYELINATION,GO:0031642,biological_process,GO:0008150,"Neurodevelopment and Neuronal Differentiation, System and Developmental Process, Signal Transduction, Response to Stimulus, Epigenetic Regulation",D154
GOBP_NEGATIVE_REGULATION_OF_NERVOUS_SYSTEM_PROCESS,GO:0031645,biological_process,GO:0008150,"Neurotransmission and Synaptic Regulation, Neurodevelopment and Neuronal Differentiation, System and Developmental Process, Signal Transduction, Response to Stimulus",D154
GOBP_NEGATIVE_REGULATION_OF_GLUCOCORTICOID_METABOLIC_PROCESS,GO:0031944,,,"Lipid Metabolism, Response to Stimulus, Signal Transduction, Molecular Transport and Homeostasis, System and Developmental Process",D154
GOBP_NEGATIVE_REGULATION_OF_FATTY_ACID_BETA_OXIDATION,GO:0031999,biological_process,GO:0008150,"Lipid Metabolism, Signal Transduction, Molecular Transport and Homeostasis, Mitochondrial Function and Metabolism, Response to Stimulus",D154
GOBP_RESPONSE_TO_COBALT_ION,GO:0032025,biological_process,GO:0008150,"Response to Stimulus, Molecular Transport and Homeostasis, Mitochondrial Function and Metabolism, Epigenetic Regulation, Signal Transduction",D154
GOBP_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT,GO:0032239,,,"Molecular Transport and Homeostasis, Signal Transduction, RNA Metabolism, Cell Adhesion and Interaction, System and Developmental Process",D154
GOBP_POSITIVE_REGULATION_OF_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT,GO:0032241,,,"Molecular Transport and Homeostasis, Signal Transduction, RNA Metabolism, Transcription and Translation Machinery, Response to Stimulus",D154
